INSTANCE_ID,ebglucose_solved,nvarsOrig,nclausesOrig,nvars,nclauses,reducedVars,reducedClauses,Pre_featuretime,vars_clauses_ratio,POSNEG_RATIO_CLAUSE_mean,POSNEG_RATIO_CLAUSE_coeff_variation,POSNEG_RATIO_CLAUSE_min,POSNEG_RATIO_CLAUSE_max,POSNEG_RATIO_CLAUSE_entropy,VCG_CLAUSE_mean,VCG_CLAUSE_coeff_variation,VCG_CLAUSE_min,VCG_CLAUSE_max,VCG_CLAUSE_entropy,UNARY,BINARYp,TRINARYp,Basic_featuretime,VCG_VAR_mean,VCG_VAR_coeff_variation,VCG_VAR_min,VCG_VAR_max,VCG_VAR_entropy,POSNEG_RATIO_VAR_mean,POSNEG_RATIO_VAR_stdev,POSNEG_RATIO_VAR_min,POSNEG_RATIO_VAR_max,POSNEG_RATIO_VAR_entropy,HORNY_VAR_mean,HORNY_VAR_coeff_variation,HORNY_VAR_min,HORNY_VAR_max,HORNY_VAR_entropy,horn_clauses_fraction,VG_mean,VG_coeff_variation,VG_min,VG_max,KLB_featuretime,CG_mean,CG_coeff_variation,CG_min,CG_max,CG_entropy,cluster_coeff_mean,cluster_coeff_coeff_variation,cluster_coeff_min,cluster_coeff_max,cluster_coeff_entropy,CG_featuretime,DIAMETER_mean,DIAMETER_coeff_variation,DIAMETER_min,DIAMETER_max,DIAMETER_entropy,DIAMETER_featuretime,cl_num_mean,cl_num_coeff_variation,cl_num_min,cl_num_max,cl_num_q90,cl_num_q10,cl_num_q75,cl_num_q25,cl_num_q50,cl_size_mean,cl_size_coeff_variation,cl_size_min,cl_size_max,cl_size_q90,cl_size_q10,cl_size_q75,cl_size_q25,cl_size_q50,cl_featuretime,SP_bias_mean,SP_bias_coeff_variation,SP_bias_min,SP_bias_max,SP_bias_q90,SP_bias_q10,SP_bias_q75,SP_bias_q25,SP_bias_q50,SP_unconstraint_mean,SP_unconstraint_coeff_variation,SP_unconstraint_min,SP_unconstraint_max,SP_unconstraint_q90,SP_unconstraint_q10,SP_unconstraint_q75,SP_unconstraint_q25,SP_unconstraint_q50,sp_featuretime,saps_BestSolution_Mean,saps_BestSolution_CoeffVariance,saps_FirstLocalMinStep_Mean,saps_FirstLocalMinStep_CoeffVariance,saps_FirstLocalMinStep_Median,saps_FirstLocalMinStep_Q10,saps_FirstLocalMinStep_Q90,saps_BestAvgImprovement_Mean,saps_BestAvgImprovement_CoeffVariance,saps_FirstLocalMinRatio_Mean,saps_FirstLocalMinRatio_CoeffVariance,ls_saps_featuretime,gsat_BestSolution_Mean,gsat_BestSolution_CoeffVariance,gsat_FirstLocalMinStep_Mean,gsat_FirstLocalMinStep_CoeffVariance,gsat_FirstLocalMinStep_Median,gsat_FirstLocalMinStep_Q10,gsat_FirstLocalMinStep_Q90,gsat_BestAvgImprovement_Mean,gsat_BestAvgImprovement_CoeffVariance,gsat_FirstLocalMinRatio_Mean,gsat_FirstLocalMinRatio_CoeffVariance,ls_gsat_featuretime,lobjois_mean_depth_over_vars,lobjois_log_num_nodes_over_vars,lobjois_featuretime
14,0,8750,25865,4390,19663,0.993166287,0.315414738,0.11,0.223261964,0.361496911,0.907538165,0,1,1.354881371,0.000684495,0.353065878,0.000455581,0.006150342,1.126102509,0,0.340538066,0.683517266,0.01,0.000684495,0.176728968,0.000406856,0.003356558,1.773356877,0.062329561,0.071316976,0,0.8,1.704746549,0.000257841,0.281338125,5.09E-05,0.001932564,1.433209717,0.490464324,0.000503843,0.329955956,0.000254285,0.003102273,0.05,0.000816954,0.357661297,0.000254285,0.007577684,2.693608912,0.153327053,0.299026566,0.034899329,0.628571429,2.514881871,0.24,22.65352349,0.120212579,16,28,2.371781965,2.01,623.1470588,0.184636633,409,898,754,448,712,556,633,15.09059739,0.323271459,3.322115385,22.65095986,20.46488764,8.354316547,19.69230769,11.875,16.99777283,2.01,0.115088434,0.849220823,1.78E-07,0.999999232,0.217422461,0.000818425,0.139173839,0.037358679,0.122336839,0.024569386,0.882320354,9.56E-07,0.285960677,0.044077566,0.00944461,0.038682072,0.009494161,0.01555233,0.21,91.7647,0.239486,1111.49,0.0260323,1115,1068,1145,0.545315,0.179041,0.823959,0.0117805,2.09,98.8829,0.119773,1106.67,0.0230871,1108,1078,1139,0.172884,0.224638,0.825057,0.00903448,2.37,0.129989243,0.534791766,2
15,0,47129,141002,24245,105063,0.943864714,0.342070948,0.62,0.230766302,0.346858244,0.840288689,0,1,1.183997986,0.000116199,0.274101193,8.25E-05,0.002722211,0.989779714,0,0.328783682,0.859427201,0.01,0.000116199,1.634622317,7.61E-05,0.004778086,1.416254056,0.137958806,0.064791072,0,0.887323944,1.632417424,5.01E-05,1.92027963,1.90E-05,0.002941092,1.461771439,0.50180368,9.06E-05,2.041543902,4.76E-05,0.00400712,1.44,-1,0,-1,0,-512,-1,0,-1,0,0,20.01,5.783783784,0.115355273,4,7,0.995002333,2.01,1135.2,0.448741704,541,2078,2078,743,1380,850,884,42.82761333,1.692867367,13.30686407,260.0822306,260.0822306,14.3271719,22.97525473,16.91373439,18.82246377,1.99,0.214282224,0.801361337,0,0.99973301,0.518057033,0.019533857,0.322417282,0.081520394,0.219112945,0.034271629,0.520751326,0,0.225836871,0.047065797,0.018313352,0.047065005,0.019399386,0.030654432,0.92,1774.5,0.475389,4574,0.00587452,4574,4555,4555,0.998936,0.757581,0.869155,0.0517296,2.12,1994.33,0.56404,3810.33,0.49005,4565,0,4585,0.613383,1.83907,0.937961,0.217851,2.19,0.054222317,0.130042313,2
16,0,200308,598619,72981,341039,1.744659569,0.755280188,4.99,0.213996053,0.438737745,0.778859758,0,1,1.396550548,4.54E-05,1.020165245,2.74E-05,0.001781286,1.221039849,0,0.267142468,0.826005237,0.05,4.54E-05,2.378028876,2.05E-05,0.002070144,2.109453556,0.164105839,0.181356255,0,0.848275862,2.284295385,1.78E-05,1.676854517,0,0.000859139,1.752879776,0.521550321,3.94E-05,3.082825565,1.47E-05,0.002190365,12.88,-1,0,-1,0,-512,-1,0,-1,0,0,20.03,6.766666667,0.082576624,5,7,0.56272982,2.03,153,0,153,153,153,153,153,153,153,25.30718954,0,25.30718954,25.30718954,25.30718954,25.30718954,25.30718954,25.30718954,25.30718954,2,0.293839561,0.700985075,0,0.931429353,0.530382929,0.009990955,0.515344174,0.146424222,0.257296175,0.060610019,0.767926037,0,0.45919242,0.132485895,0.023282859,0.097677384,0.024626015,0.030523745,3.03,16838,0,0,0,0,0,0,2.68633,0,1.54297,0,2.31,12128,0,0,0,0,0,0,2.29528,0,1.33381,0,2.31,0.239973164,0.572522233,2.01
17,0,98048,293759,36796,170644,1.664637461,0.721472774,2.47,0.215630201,0.417746858,0.891308944,0,1,1.361366324,7.78E-05,0.767523487,5.44E-05,0.003505816,1.078436304,0,0.449889829,0.737535454,0.03,7.78E-05,0.337945012,3.52E-05,0.000802841,1.534198105,0.093788365,0.096649448,0,0.941605839,1.573325017,3.63E-05,0.730530254,5.86E-06,0.0007794,1.618999713,0.594606315,0.000167802,1.305078449,3.52E-05,0.000796981,3.37,8.84E-05,0.894934343,3.52E-05,0.004477157,2.599233269,0.162447409,0.302449931,0.003484656,0.619047619,2.352298119,2.45,47.51256281,0.01052021,47,48,0.692831499,2.01,485.6,0.753562814,41,890,890,42,785,43,737,7.013667025,0.845961144,1.11627907,16.94896332,16.94896332,1.195121951,11.51466667,1.210526316,7.153846154,2,0.358869786,0.930845683,0,1,0.732228062,2.45E-05,0.725719842,0.124729184,0.124965945,0.020841091,0.932898076,0,0.282617406,0.038682638,0.009480848,0.030492503,0.009494279,0.018286224,2.5,489,0,9558,0,9558,9558,9558,0.480032,0,0.823336,0,2.16,1487.33,1.2421,8028,0.489947,9628.5,0,9661,0.627496,1.37576,0.899987,0.178769,2.25,0.266396976,0.838116305,2
18,0,8527,25484,4641,19097,0.837319543,0.334450437,0.15,0.243022464,0.365290069,0.80108516,0,1,1.167941573,0.000609235,0.308631482,0.000430942,0.007756949,0.963585558,0,0.316018223,0.866575902,0,0.000609235,0.916111765,0.000471278,0.007226266,1.515257469,0.08767308,0.067611732,0,0.6,1.470022745,0.000252005,1.06086544,0.000104728,0.003403676,1.307063125,0.494685029,0.000449333,0.975204768,0.000261821,0.005393517,0.05,0.001397073,1.03689482,0.00036655,0.010629942,2.753726716,0.148766798,0.564932685,0.010093693,0.666666667,2.581199381,0.75,15.60787465,0.038037704,14,17,0.892329988,2.01,3032,0,3032,3032,3032,3032,3032,3032,3032,315.7998021,0,315.7998021,315.7998021,315.7998021,315.7998021,315.7998021,315.7998021,315.7998021,1.99,0.1355184,0.762588627,0,0.747743225,0.321169374,0.056742127,0.139213207,0.071702769,0.091679808,0.034714017,0.677143157,0,0.278731002,0.046613229,0.011651761,0.046585926,0.021049231,0.025467997,0.17,210.925,0.336262,935.132,0.0223655,935,911,959,0.5803,0.400147,0.822658,0.0268245,2.11,239.83,0.14101,939.394,0.0225522,940,914,964,0.185143,0.852213,0.833741,0.0150712,2.41,0.101105087,0.483081845,2
19,0,1278,68055,763,67183,0.674967235,0.012979474,0.34,0.01135704,0.45640415,0.565658265,0,1,0.685661156,0.005555024,0.928818615,0.002621232,0.031454784,0.577293456,0,0.0279535,0.891103404,0.01,0.005555024,1.086014396,0.000104193,0.018903592,4.129399455,0.288160756,0.2791945,0,0.928388747,2.667684166,0.003467047,0.858655434,8.93E-05,0.009600643,4.007792954,0.891103404,0.002422873,0.900138183,8.93E-05,0.006787431,0.02,-1,0,-1,0,-512,-1,0,-1,0,0,22.85,3.755700326,0.125014996,3,5,0.65966607,2.01,3827,0,3827,3827,3827,3827,3827,3827,3827,85.96576953,0,85.96576953,85.96576953,85.96576953,85.96576953,85.96576953,85.96576953,85.96576953,1.99,0.544013704,0.433276455,0.009623898,0.963759628,0.939710834,0.139718758,0.592018164,0.477416195,0.544762402,0.005405282,3.104737164,0,0.171926388,0.02318796,0,0.000344175,0,6.09E-07,2.29,78.6316,0.257727,284.053,0.0460283,286,267,299,17.3442,0.250211,0.99499,0.00369224,2.07,357.75,3.45917,272.05,0.243406,285.5,258,304,16.4194,0.280254,0.94747,0.235377,2.09,0.523014417,0.85815358,2
20,0,1430,79453,871,78593,0.641791045,0.01094245,0.39,0.011082412,0.448031856,0.561141548,0,1,0.659757126,0.004879752,0.991524685,0.002296211,0.030998852,0.541630782,0,0.026567252,0.901619737,0.02,0.004879752,1.084650196,0.00010179,0.016642704,4.037343625,0.262909599,0.290933658,0,0.918781726,2.335254622,0.003074962,0.849462182,7.63E-05,0.008435866,4.166740362,0.901619737,0.002246222,0.920667144,8.91E-05,0.006438232,0.01,-1,0,-1,0,-512,-1,0,-1,0,0,21.65,3.762886598,0.113028227,3,4,0.547729702,2.01,2569,0.000389257,2568,2570,2570,2568,2570,2568,2570,101.4682178,0.077378774,93.61673152,109.3197041,109.3197041,93.61673152,109.3197041,93.61673152,109.3197041,2,0.522117244,0.493755868,0.000919109,0.967065366,0.956049279,0.124410018,0.618326737,0.420911955,0.523418753,0.005459463,3.085984663,0,0.169827173,0.021557226,0,0.000323386,0,2.32E-06,2.34,87.95,0.76424,305.25,0.242757,321,287,345,20.6013,0.394204,0.997752,0.0104868,2.08,92.6,0.488812,306.2,0.281908,323,303,348,18.3435,0.475736,0.999127,0.00717254,2.09,0.513403466,0.758410455,2.02
21,0,4020,466486,2624,464591,0.532012195,0.004078856,4.45,0.005647979,0.430053907,0.547187745,0,1,0.53350534,0.0016642,1.523247168,0.000762195,0.021722561,0.318184665,0,0.013246059,0.950341268,0.07,0.0016642,1.121594598,1.94E-05,0.00639272,3.979083529,0.23647053,0.326021423,0,0.903691814,2.35093094,0.00108147,0.84791402,1.51E-05,0.003198512,3.802623781,0.950341268,0.000857627,1.057152866,1.72E-05,0.002929458,0.26,0,0,0,0,-512,0,0,0,0,0,113.47,4,0,4,4,0,2.04,264.5,0.448015123,146,383,383,146,383,146,383,71.67929826,0.01463688,70.63013699,72.72845953,72.72845953,70.63013699,72.72845953,70.63013699,72.72845953,2.01,0.556573535,0.658384,0.001552795,1,0.975418446,0.067632573,0.930368479,0.177340848,0.610531389,0.116387875,1.069560364,0,0.5,0.312779379,0,0.185336536,0.006202053,0.084610081,3.17,539,0,0,0,0,0,0,75.4083,0,1.00957,0,2.49,432,0,0,0,0,0,0,65.625,0,1.00866,0,2.46,0.65320122,0.80361207,2.2
22,1,2888,218530,1927,217487,0.498702647,0.004795689,1.29,0.0088603,0.406386486,0.516632746,0,1,0.486404149,0.002191001,1.389987924,0.001037883,0.028022833,0.348219534,0,0.019421851,0.948212997,0.04,0.002191001,1.066241647,3.68E-05,0.008074046,3.580427515,0.231532766,0.342983735,0,0.89977221,1.991475948,0.001466122,0.792387582,2.76E-05,0.004092199,3.636381177,0.948212997,0.001338295,1.03107887,3.22E-05,0.004358881,0.08,0,0,0,0,-512,0,0,0,0,0,23.17,4,0,4,4,0,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0.513695476,0.688836971,0.000354067,0.997238179,0.910125104,0.031404313,0.871723064,0.153734974,0.548733793,0.009815146,2.312367146,0,0.215920306,0.033525199,0,0.007688021,0,0.000212635,2.85,117.333,1.27115,462.667,0.866198,686,0,686,27.9317,0.598897,0.999499,0.00922332,2.21,156,0.625518,332.5,1.41421,332.5,0,0,26.1805,0.822973,1.00258,0.00799581,2.26,0.651368708,0.84743124,2.08
23,0,1430,87044,871,86161,0.641791045,0.010248256,0.64,0.010108982,0.488764908,0.576184222,0,1,0.739480425,0.004973747,1.039853435,0.002296211,0.030998852,0.54242439,0,0.02436137,0.901463539,0.02,0.004973747,1.13643245,9.28E-05,0.016643261,4.085010381,0.267208996,0.290754452,0,0.920987654,2.361865776,0.003076957,0.893994607,6.96E-05,0.008426086,4.193730132,0.901463539,0.002070031,0.914346417,8.12E-05,0.005779877,0.02,-1,0,-1,0,-512,-1,0,-1,0,0,23.42,3.72,0.120698625,3,4,0.592953317,2.01,1917,0.024517475,1870,1964,1964,1870,1964,1870,1964,88.10805679,0.046691974,83.99411765,92.22199593,92.22199593,83.99411765,92.22199593,83.99411765,92.22199593,2,0.526472283,0.483230957,0.001488802,0.966488044,0.957281102,0.12564149,0.616323662,0.451265607,0.523963938,0.005537953,3.049961065,0,0.168296183,0.02184931,0,0.000330718,0,1.31E-06,2.39,102.4,0.70429,309,0.240759,321.5,298,344,23.1405,0.386386,0.999012,0.0103362,2.08,93.5263,0.189847,311.211,0.245364,328,305,342,19.921,0.288783,0.998352,0.00349276,2.09,0.514175915,0.824621254,2
24,1,2384,164746,1557,163852,0.531149647,0.005456143,0.98,0.009502478,0.416238183,0.531581389,0,1,0.531993472,0.002723635,1.280439268,0.001284522,0.028901734,0.393981254,0,0.021379049,0.93844445,0.02,0.002723635,1.070465868,4.88E-05,0.009746601,3.722328247,0.232265416,0.325780278,0,0.881081081,2.225754501,0.001794447,0.806453269,3.66E-05,0.004949589,3.780985742,0.93844445,0.001552414,1.003069507,4.27E-05,0.004888558,0.08,-1,0,-1,0,-512,-1,0,-1,0,0,22.46,4,0,4,4,0,2.01,333,0,333,333,333,333,333,333,333,73.78378378,0,73.78378378,73.78378378,73.78378378,73.78378378,73.78378378,73.78378378,73.78378378,0.56,0.476918319,0.732069622,0.00042812,0.996220041,0.925347158,0.037725087,0.814782479,0.13009289,0.458990245,0.00916395,2.681659622,0,0.21809297,0.033870852,0,0.003209431,0,4.88E-05,2.35,40.2857,1.42543,479.571,0.441732,550,0,575,17.439,0.427903,0.995653,0.00611869,2.16,139.429,0.820291,479.286,0.441904,557,0,575,17.2208,0.923756,0.999665,0.00882875,2.17,0.636415372,0.898327694,2.01
25,2,199304,1005834,101783,656617,0.958126603,0.531842764,4.89,0.155011217,0.413084933,0.92426682,0,1,1.428505182,2.73E-05,0.456767539,1.97E-05,9.82E-05,1.080235004,0,0.562452693,0.859648775,0.11,2.73E-05,0.709875383,1.07E-05,0.000103561,2.96631458,0.232479069,0.149305872,0,0.789473684,2.889755944,1.55E-05,0.846323005,4.57E-06,7.16E-05,2.631134973,0.711943188,2.98E-05,0.626393245,7.62E-06,0.000106607,25.03,-1,0,-1,0,-512,-1,0,-1,0,0,20.04,21.06451613,0.011662746,21,22,0.239217094,2.02,58.66666667,0.708338397,0,91,91,0,91,0,85,29.36255117,0.756948942,0,53.75824176,53.75824176,0,53.75824176,0,34.32941177,2.01,0.581298609,0.57849631,2.00E-09,1,0.904416658,0.051646874,0.872320632,0.25540461,0.773445643,0.019903473,1.066986179,0,0.094975636,0.051570745,5.19E-06,0.037516974,0.002109047,0.006848258,3.47,66542,0,0,0,0,0,0,5.26734,0,2.24438,0,2.52,41184.5,1.30849,18768,1.41421,18768,0,0,3.77671,0.976293,1.97066,0.752249,2.54,0.239310025,0.617693668,2.08
26,1,218990,943377,136456,671306,0.604839655,0.405286114,4.24,0.203269448,0.353518714,1.073933554,0,1,1.404972274,1.97E-05,0.453307871,1.47E-05,7.33E-05,1.051082839,0,0.616178017,0.873793769,0.11,1.97E-05,0.775081733,1.04E-05,0.000101295,2.447884905,0.155255903,0.159203056,0,0.733333333,2.493347627,1.19E-05,0.820977142,4.47E-06,6.70E-05,2.237225383,0.747064677,2.03E-05,0.817703765,7.45E-06,0.000117681,44.9,3.26E-05,0.724796466,4.47E-06,0.000278561,3.633298014,0.150520713,0.522114433,0.013399015,0.5,3.035316568,16.7,20.19354839,0.019564615,20,21,0.491327448,2.03,35.9,1.991651246,3,246,246,3,32,4,6,40.47684959,1.006980961,2,137.25,137.25,2,53.83333333,8.666666667,33.7601626,2,0.454771236,0.723169828,3.04E-07,0.999958958,0.872613427,0.0353895,0.806650524,0.128427572,0.413897834,0.01924995,0.813888564,0,0.159566205,0.039397594,0.001243287,0.027768296,0.004452141,0.021256792,3.7,93967,0,0,0,0,0,0,5.39191,0,3.74188,0,2.54,16931,0,44042,0,44042,44042,44042,2.11199,0,0.959303,0,2.52,0.291978148,0.788455219,2.02
27,1,224986,1204430,121248,834371,0.855585247,0.443518531,5.76,0.145316652,0.400247122,0.911555847,0,1,1.399944193,2.31E-05,0.430320797,1.65E-05,8.25E-05,1.08255163,0,0.517375364,0.869874432,0.14,2.31E-05,0.747414895,8.39E-06,8.03E-05,2.993225568,0.221257797,0.148078982,0,0.84,2.86110922,1.29E-05,0.847190864,3.60E-06,5.51E-05,2.718782307,0.695340562,2.52E-05,0.655778738,5.99E-06,8.99E-05,35.6,-1,0,-1,0,-512,-1,0,-1,0,0,20.06,21.03448276,0.008674594,21,22,0.149994924,2.02,5.315789474,1.247917587,0,25,20,0,7,1,2,8.31748538,1.235596796,0,40.66666667,26.5,1,7,1,5,2.02,0.572320799,0.595511698,0,1,0.899887568,0.045671601,0.87468709,0.237098468,0.775751404,0.019474214,1.084910311,0,0.088934272,0.052168365,9.34E-07,0.036604625,0.001835333,0.005975832,4.14,94722,0,0,0,0,0,0,6.66344,0,2.78717,0,2.7,7063,0,44727,0,44727,44727,44727,2.15411,0,0.949373,0,2.7,0.128783639,0.665636893,2
28,1,200003,1019221,102501,667154,0.951229744,0.527714741,4.95,0.15363919,0.409499037,0.920769164,0,1,1.423081413,2.71E-05,0.440736044,1.95E-05,9.76E-05,1.083214714,0,0.549660198,0.863024129,0.1,2.71E-05,0.711710348,1.05E-05,0.000101925,3.000460273,0.229293059,0.147811494,0,0.8,2.896474982,1.53E-05,0.842726504,4.50E-06,6.90E-05,2.669966707,0.705202997,2.97E-05,0.632541834,7.50E-06,0.000115416,25.46,-1,0,-1,0,-512,-1,0,-1,0,0,20.05,21.02702703,0.007712082,21,22,0.124250837,2.05,2.727272727,1.453476038,0,17,8,1,2,1,1,6.372262541,1.835714649,0,49.25,19.875,2,2,2,2,2,0.539828272,0.623080663,0,0.999990574,0.887718416,0.039465328,0.835409426,0.202029612,0.702141121,0.018914395,1.108443385,0,0.093715311,0.050290095,3.67E-06,0.035372831,0.001962442,0.005832513,3.8,74438,0,0,0,0,0,0,6.04613,0,2.64617,0,2.52,39526,1.2941,18854,1.41421,18854,0,0,3.64057,0.956899,1.8035,0.690459,2.56,0.247558824,0.724634789,2
29,2,162696,821000,85539,545816,0.90200961,0.504169903,4.22,0.156717648,0.414195405,0.916669612,0,1,1.434666065,3.27E-05,0.453545795,2.34E-05,0.000116906,1.092157797,0,0.555042359,0.854177965,0.09,3.27E-05,0.708288387,1.28E-05,0.00012092,2.988914989,0.233897868,0.144668444,0,0.789473684,2.938593001,1.82E-05,0.845092552,5.50E-06,8.24E-05,2.609507878,0.703447682,3.60E-05,0.633361881,9.16E-06,0.000128248,17.69,-1,0,-1,0,-512,-1,0,-1,0,0,20.04,20.04347826,0.014551419,19,21,0.3443379,2.02,33.72727273,2.291041699,4,277,30,4,15,5,7,32.65884889,0.692665596,3.75,80.28571429,54.66666667,4.75,47.81818182,9.2,28.33333333,2.01,0.552962464,0.598451304,0,0.999782363,0.886287713,0.047897843,0.842637867,0.221668068,0.712676134,0.019844173,1.086379516,0,0.150850324,0.051739409,7.12E-06,0.037718347,0.002123659,0.005885335,3.15,52887,0,0,0,0,0,0,4.94238,0,2.16553,0,2.49,10628.5,1.09115,15783,1.41421,15783,0,0,2.10921,0.769167,1.07877,0.20732,2.47,0.16400278,0.660094814,2.04
30,1,131228,635871,65344,397606,1.008263957,0.599249005,3.27,0.164343596,0.422307161,0.932645657,0,1,1.44731367,4.23E-05,0.464533274,3.06E-05,0.000153036,1.076007381,0,0.597926088,0.848422811,0.06,4.23E-05,0.717350929,1.76E-05,0.000171024,2.88994047,0.234362233,0.145555623,0,0.75,2.868984885,2.41E-05,0.865458597,7.55E-06,0.000118207,2.595828676,0.724111306,4.70E-05,0.649880043,1.26E-05,0.000188629,10.35,6.94E-05,0.636141731,1.01E-05,0.00046277,3.697616737,0.122703416,0.633939825,0.013457754,0.488888889,2.929926162,14.43,17.04255319,0.020815645,16,18,0.463170441,2.03,79.8,1.760139152,7,486,486,7,89,9,25,38.66519663,0.819490885,4,123.1111111,123.1111111,5.628571429,44.38202247,25.90534979,35.4,2,0.542670565,0.602580083,2.60E-08,0.972030622,0.885804777,0.054643294,0.842346272,0.235282551,0.691918549,0.019507237,1.139213457,2.87E-07,0.090865319,0.054651206,6.43E-05,0.035448212,0.002161932,0.004969768,2.89,25757,0,0,0,0,0,0,3.83751,0,1.53277,0,2.31,3614.67,0.962043,23915,0.00691247,23963,23731,23963,1.41163,0.823729,0.945319,0.0494099,2.36,0.255791622,0.597100482,2.02
31,2,259616,1374599,138309,942285,0.877072352,0.458793253,6.38,0.146780433,0.401171666,0.915696909,0,1,1.414198674,2.02E-05,0.441039501,1.45E-05,7.23E-05,1.091953305,0,0.524302095,0.868430464,0.15,2.02E-05,0.730436205,7.43E-06,7.43E-05,3.068041715,0.223604959,0.149278308,0,0.833333333,2.902721808,1.13E-05,0.83779536,3.18E-06,4.99E-05,2.757763135,0.697699741,2.21E-05,0.644730447,5.31E-06,8.07E-05,46.2,-1,0,-1,0,-512,-1,0,-1,0,0,20.06,115.5925926,0.00485926,115,117,0.823033814,2.03,13.125,1.823181541,0,76,76,0,8,2,7,37.8256579,1.138392385,0,138,138,0,66.28571429,6.714285714,27.85526316,2.01,0.647476245,0.473935001,4.49E-06,1,0.950434618,0.166306599,0.888315493,0.351200101,0.79264962,0.018588546,0.989907786,0,0.086081098,0.046065753,7.35E-07,0.034173124,0.001916449,0.009396387,4.06,124054,0,0,0,0,0,0,7.71111,0,3.83734,0,2.84,12999,0,51365,0,51365,51365,51365,2.7277,0,0.979372,0,2.82,0.18817799,0.585486453,2.02
32,2,237336,1262609,69175,554949,2.430950488,1.275180242,3.74,0.124651094,0.3625039,0.96646979,0,1,1.268505149,3.81E-05,0.332533297,2.89E-05,0.000144561,0.957444801,0,0.503839092,0.937700581,0.08,3.81E-05,0.644953349,7.21E-06,0.000117128,3.261417615,0.202365819,0.163173193,0,1,3.209707722,2.38E-05,0.690957817,5.41E-06,8.29E-05,3.060589768,0.715249509,3.75E-05,0.58336558,7.21E-06,0.000122534,11.61,-1,0,-1,0,-512,-1,0,-1,0,0,20.04,178.8490566,0.00274696,178,180,0.714601554,2.01,26.57142857,1.264115583,2,97,97,2,56,4,9,37.24493141,0.602136524,1,73.2,73.2,1,54.14285714,15,37.4742268,2,0.424520477,0.752049168,2.82E-06,1,0.844492346,0.00256083,0.737981058,0.104742769,0.399384738,0.012058388,1.312143927,0,0.252920887,0.035965709,3.85E-07,0.021008453,1.21E-05,0.004476957,3.32,42206,0,0,0,0,0,0,6.75199,0,1.72273,0,2.49,2485.5,0.330865,23631.5,0.00176541,23631.5,23602,23602,1.27715,0.320943,0.925766,0.00749078,2.45,0.186599483,0.436361396,2
33,0,259234,1387934,137915,959954,0.879665011,0.445833863,6.49,0.143668342,0.403793186,0.90437455,0,1,1.421327996,2.04E-05,0.438909396,1.45E-05,7.25E-05,1.103472284,0,0.514718414,0.869637503,0.16,2.04E-05,0.741263694,7.29E-06,7.40E-05,3.128423192,0.226987587,0.149201293,0,0.84,2.956538245,1.13E-05,0.85333708,3.13E-06,4.90E-05,2.734882557,0.692430054,2.22E-05,0.649006127,5.21E-06,8.02E-05,47.31,-1,0,-1,0,-512,-1,0,-1,0,0,20.06,19,0,19,19,0,2.06,15.33333333,1.028194225,0,43,43,0,30,2,10,17.11434109,0.874853817,0,37.3,37.3,0,32,1,25.18604651,2,0.631314114,0.506083575,2.00E-09,1,0.96468304,0.091489165,0.876251268,0.336683912,0.775610339,0.016454361,0.953364294,0,0.081761611,0.040628232,2.79E-07,0.027683127,0.001613389,0.012212672,4.16,118488,0,0,0,0,0,0,7.56869,0,3.29277,0,2.82,12883,0,51424,0,51424,51424,51424,2.7612,0,0.978718,0,2.81,0.180847015,0.601588267,2.09
34,1,108508,527595,36036,229850,2.011100011,1.295388297,1.88,0.156780509,0.398706075,0.98049921,0,1,1.410179629,7.40E-05,0.428081234,5.55E-05,0.0002775,1.034164601,0,0.600717859,0.887974766,0.05,7.40E-05,0.6279961,1.74E-05,0.000308897,3.105351216,0.224268517,0.151538644,0,1,3.121168314,4.52E-05,0.764875979,1.31E-05,0.000217533,2.779602767,0.742375462,7.67E-05,0.555051315,1.74E-05,0.0003263,3.22,0.000109759,0.634561252,0,0.000778769,3.673483186,0.123098312,0.572189907,0,0.666666667,3.002570926,7.02,86.16312057,0.008478464,84,88,1.098265876,2.01,26.5,0.420632015,9,40,40,9,40,28,29,31.21010879,0.25991767,21.66666667,43.03448276,43.03448276,21.66666667,43.03448276,26.21428571,33.925,0.98,0.490164308,0.635221463,4.51E-06,1,0.869204059,0.040424691,0.78161578,0.192493737,0.561696986,0.015502181,1.226237727,1.41E-07,0.223776164,0.04331299,4.99E-05,0.029164578,0.000647066,0.005888988,2.58,9721,1.4065,6352.5,1.41421,6352.5,0,0,2.89011,1.08884,1.34199,0.472288,2.19,3612.43,2.00089,10751.6,0.440997,12555,0,12604,1.14265,1.62758,1.03779,0.327995,2.28,0.207657602,0.649454246,2
